paper_sha,min_hindex,avg_hindex,max_hindex,min_authorpapers,avg_authorpapers,max_authorpapers,min_i10index,avg_i10index,max_i10index,min_numcitations,avg_numcitations,max_numcitations,num_hclass_L,num_hclass_H
fc473ef3c864e037b0344f26081ad6d6acc2e686,26.0,38.666666666666664,64.0,70.0,212.33333333333334,473.0,35.0,104.33333333333333,235.0,6254.0,13993.666666666666,19229.0,0,3
d69e5b400ea9cb64cf56695298e272e79a6c9644,1.0,17.666666666666668,29.0,1.0,43.0,66.0,1.0,23.333333333333332,41.0,88.0,3081.6666666666665,4741.0,1,2
c6cad432a6e151b6dbfc7294bbcb279c4bfefaad,10.0,10.0,10.0,72.0,72.0,72.0,10.0,10.0,10.0,522.0,522.0,522.0,0,1
61d9006cf05d3ae49b2e1e2d9d995e4c2e38e1d8,4.0,15.0,28.0,12.0,200.0,459.0,2.0,30.0,75.0,95.0,1345.3333333333333,3428.0,1,2
f72644355b92aa766bb1482ce32235dcfe35f7b7,5.0,16.5,28.0,10.0,86.5,163.0,4.0,31.5,59.0,180.0,1566.0,2952.0,1,1
81b88f3ca681160d4b5b5e2c750617c4fae0c9ed,3.0,3.0,3.0,19.0,19.0,19.0,1.0,1.0,1.0,106.0,106.0,106.0,1,0
6efd027a7f1c558fa4c0e58805461819faef053b,3.0,3.0,3.0,6.0,6.0,6.0,1.0,1.0,1.0,80.0,80.0,80.0,1,0
44531809fa402308de40f9913da8101c7c3df9bd,2.0,26.125,49.0,9.0,150.75,445.0,1.0,68.0,146.0,22.0,4656.625,10846.0,2,6
4bf9b2a0a5964941eb37287627415461df1f6dbe,2.0,9.75,15.0,5.0,51.25,101.0,1.0,14.75,26.0,21.0,329.25,649.0,2,2
5282fb67c3a9e5b2c09a5fc18a8f33906437d642,3.0,12.333333333333334,26.0,7.0,84.33333333333333,233.0,0.0,22.0,70.0,8.0,889.8333333333334,2897.0,3,3
c761e28c00fc869d29bf44fbeb4628ec9611e722,27.0,31.0,35.0,82.0,101.66666666666667,112.0,39.0,47.666666666666664,61.0,4233.0,5603.666666666667,6334.0,0,3
bb6958743473475fc5ec1962260c89aab61dd979,3.0,3.0,3.0,17.0,17.0,17.0,0.0,0.0,0.0,20.0,20.0,20.0,1,0
8934946a4af72db6387f30670af225fface74155,22.0,23.0,24.0,76.0,77.5,79.0,33.0,33.0,33.0,2850.0,4197.0,5544.0,0,2
2f85bde798319da143812588edb84db347537be3,6.0,6.0,6.0,18.0,18.0,18.0,4.0,4.0,4.0,82.0,82.0,82.0,1,0
5131dd831374bee83a7f606b00ca9c9690aa0338,8.0,21.6,56.0,78.0,228.6,646.0,6.0,57.2,222.0,280.0,2795.4,11315.0,1,4
ce4d8e64b12b68ff1ddff9092728907a562ca670,5.0,14.75,27.0,26.0,69.75,119.0,2.0,20.25,49.0,441.0,1444.5,3196.0,1,3
437c55b70eb6c1bb05333e134c37cc153a6bb6e3,7.0,11.333333333333334,15.0,17.0,57.666666666666664,89.0,5.0,12.666666666666666,18.0,187.0,470.0,733.0,1,2
73f818adda65015f5cc2d48a18c7cf9169b62510,14.0,43.0,72.0,84.0,133.0,182.0,18.0,70.5,123.0,7163.0,35553.5,63944.0,0,2
c204ecfe028393b9c23bd347f2354afca53edcaa,40.0,41.5,43.0,272.0,275.0,278.0,90.0,90.5,91.0,5646.0,5720.0,5794.0,0,2
e723c1e22412fec2037a1c8a4e808dcca90e1d77,15.0,31.0,43.0,67.0,174.33333333333334,248.0,20.0,66.33333333333333,111.0,1181.0,5206.666666666667,9238.0,0,3
3278129085f151916cd83d0decf3ba7b018a17fa,6.0,6.0,6.0,19.0,19.0,19.0,5.0,5.0,5.0,208.0,208.0,208.0,1,0
32c6c68966b8e23027b0fd0f7560cf49d4071ca3,4.0,13.6,25.0,9.0,97.4,199.0,1.0,22.2,52.0,41.0,849.0,1892.0,2,3
10bb07d30b68ee09f8d15221fadc547cb875c57f,1.0,22.0,52.0,1.0,100.9,349.0,1.0,46.9,145.0,44.0,2803.9,8297.0,3,7
def53d948041f8699c0f87e89fb9dcb283949111,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,22.0,22.0,22.0,2,0
81786bd40582cd485fcc69f7d191714a41e60190,1.0,2.6666666666666665,4.0,1.0,7.0,14.0,0.0,2.0,3.0,0.0,86.33333333333333,221.0,3,0
6fcf8b641d1166353068fd512b3167927d811ab6,31.0,38.5,46.0,90.0,265.0,440.0,50.0,113.5,177.0,4544.0,6927.5,9311.0,0,2
cca7edbfefcf706a789fddfc370896a8fc0d41d5,28.0,76.33333333333333,138.0,83.0,516.6666666666666,1261.0,43.0,310.0,751.0,5613.0,34299.333333333336,84055.0,0,3
9d57dc71aeeb6ea358c1fcab8f0ab8ae028a8ca6,1.0,1.0,1.0,114.0,114.0,114.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0
c8be02b242d8dddfdc33fd282fcb86cc17e2c87f,2.0,3.3333333333333335,6.0,21.0,32.333333333333336,39.0,0.0,1.3333333333333333,4.0,2.0,31.333333333333332,90.0,3,0
1930ea482dbd867a3fd6402fa0aa41f49fa4b748,1.0,6.75,16.0,1.0,99.5,267.0,0.0,7.5,26.0,3.0,358.75,1219.0,3,1
e2ed75557c9bb3c2f14467f57ea951895b30d8c5,7.0,16.333333333333332,25.0,24.0,52.666666666666664,98.0,5.0,27.0,50.0,193.0,937.6666666666666,1811.0,1,2
136cd2f75f322d39513ad30f24c835a6c5485dae,5.0,29.6,61.0,15.0,194.0,424.0,4.0,82.2,205.0,600.0,7006.2,19858.0,2,3
1e3fafdbb8f0b81be4498ee1a806a7bf74aa12d8,17.0,19.5,22.0,138.0,153.0,168.0,35.0,36.5,38.0,1251.0,1361.5,1472.0,0,2
79cff45995c77be857086edd0930c9b5d76dc92d,1.0,1.6666666666666667,2.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,5.0,10.0,3,0
d6af93adcfc0272b66d5fa1ce55f2c4d1a37d767,1.0,1.0,1.0,4.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
ef7cca09f6e15778d232b477fcaf3f72568bd231,1.0,8.375,26.0,1.0,44.25,166.0,1.0,13.125,50.0,69.0,486.75,1936.0,5,3
ca8a9a86e54ad35c20a66be59f8d4189222750c5,3.0,11.666666666666666,37.0,4.0,78.11111111111111,399.0,3.0,20.11111111111111,105.0,186.0,1212.2222222222222,5846.0,7,2
d61347bd6ad92344706ed43d8b4c271440cb208c,21.0,27.5,34.0,44.0,115.5,187.0,29.0,58.0,87.0,2300.0,3336.0,4372.0,0,2
8b686a923fea4841acf750a32b7c9d63064459a2,3.0,6.75,13.0,5.0,18.75,30.0,1.0,6.0,13.0,377.0,693.5,873.0,3,1
b0c4f3d96ad476d1e4f377074cd5414973d3cd92,26.0,26.0,26.0,185.0,185.0,185.0,54.0,54.0,54.0,3793.0,3793.0,3793.0,0,1
6bbe3f275c2f2071faa6fdf80c3e01fb39979da8,2.0,3.0,4.0,3.0,4.5,6.0,0.0,1.5,3.0,11.0,38.0,65.0,2,0
854a719937844cd0890d52cc545ac27216a61fcf,1.0,4.5,9.0,3.0,25.333333333333332,55.0,1.0,3.5,7.0,42.0,128.33333333333334,264.0,6,0
7fe36ddb0c49df86af20a7cc69a27ae175b94362,8.0,21.5,30.0,17.0,83.75,146.0,8.0,32.25,52.0,1312.0,3681.5,6303.0,1,3
fb2df7477c0e98bf0430d8acf65c0a5cbeb0c911,1.0,6.428571428571429,22.0,1.0,41.714285714285715,186.0,0.0,7.0,37.0,0.0,267.57142857142856,1340.0,6,1
1c87a31e41f15bf290e277f80265dbca1324290f,1.0,6.333333333333333,10.0,1.0,20.333333333333332,40.0,1.0,6.0,10.0,50.0,297.0,497.0,2,1
7faee8fc20ae78213467fd0fef79d461d4327fdc,12.0,12.0,12.0,55.0,55.0,55.0,15.0,15.0,15.0,1741.0,1741.0,1741.0,0,1
5368562837d2c937cc1331ac55c12b18365a984c,7.0,7.0,7.0,25.0,25.0,25.0,6.0,6.0,6.0,164.0,164.0,164.0,1,0
8b6f7d0b305d6cba163ef568cdc361ada56e6b7a,9.0,18.0,28.0,26.0,102.33333333333333,177.0,8.0,27.0,49.0,820.0,2476.6666666666665,4848.0,1,2
7faeeab680967fcc55f5598235d7016c9e082efb,2.0,3.0,5.0,4.0,14.333333333333334,31.0,1.0,1.6666666666666667,3.0,704.0,722.6666666666666,760.0,3,0
9d344c9d66d7b4016b7eb17716ee35570cb0d65e,3.0,15.0,35.0,11.0,111.85714285714286,352.0,1.0,30.428571428571427,91.0,65.0,1220.0,4278.0,4,3
53146416804c480083bb9a28c677079c736903fc,1.0,2.0,3.0,4.0,6.0,9.0,0.0,0.0,0.0,4.0,7.0,11.0,3,0
77fa8be52908a0553abcd1fa15df433ea7ca78a9,1.0,1.1,2.0,5.0,14.7,27.0,0.0,0.0,0.0,0.0,0.9,7.0,10,0
a5162d62a714d59ed731e400064f6febbd801922,11.0,16.666666666666668,21.0,100.0,200.33333333333334,335.0,13.0,26.666666666666668,37.0,349.0,1098.0,1644.0,0,3
324eee3df557b3549ff03d6669825cde971fe1c2,4.0,4.0,4.0,98.0,98.0,98.0,1.0,1.0,1.0,36.0,36.0,36.0,1,0
4b33c709600f12f95adc86f52b793af23a6c3708,2.0,4.6,13.0,2.0,44.6,176.0,0.0,4.2,20.0,6.0,142.8,656.0,4,1
a4eadb4258949f035a90bbe84067d253f409487f,23.0,23.0,23.0,117.0,117.0,117.0,33.0,33.0,33.0,4103.0,4103.0,4103.0,0,1
b4d3851a739863d93e2f06ede7687e15d08287e6,14.0,14.5,15.0,44.0,48.0,52.0,18.0,19.0,20.0,1112.0,1158.0,1204.0,0,2
eab227db674a9857e1ff290633576fda1c441872,3.0,26.181818181818183,68.0,6.0,138.8181818181818,415.0,3.0,53.0,197.0,138.0,3631.818181818182,16667.0,2,9
455b0d1fda2b3866b3838a75c0cb4755b26dc334,5.0,19.1,38.0,12.0,109.3,281.0,4.0,41.0,121.0,89.0,1607.9,5358.0,2,8
a40001c8649390d21fe4cda4e0b289dfde35273d,2.0,2.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,10.0,10.0,10.0,1,0
32027ebd0ca02c207eaab8194789abea38c55480,21.0,22.0,23.0,36.0,86.33333333333333,116.0,23.0,28.666666666666668,32.0,4113.0,6672.333333333333,10417.0,0,3
e05730910b52bce3a58f97b56572367acc89e433,4.0,6.666666666666667,9.0,7.0,18.333333333333332,26.0,2.0,5.666666666666667,9.0,41.0,231.0,443.0,3,0
f4f83ba47e260407ae9c7f08fa56655a635b4396,10.0,19.75,28.0,43.0,139.75,275.0,10.0,45.5,85.0,394.0,1635.5,3116.0,0,4
88d5c18e2cd3c7b85686f771b048c3833b86a4de,30.0,53.0,88.0,54.0,284.57142857142856,578.0,38.0,148.28571428571428,315.0,5789.0,14792.285714285714,32651.0,0,7
65bd9ba9eb1e5d0151031c8461403a213b900f97,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,7.0,7.0,1,0
efef0626e395ae3c54515bcf8a2bd06cc09e4043,5.0,33.142857142857146,83.0,7.0,397.14285714285717,1915.0,5.0,115.42857142857143,429.0,383.0,9860.0,27617.0,2,5
2016ec75f02b5f704d66c9dc00dd28020a2ced08,3.0,12.8,34.0,6.0,60.6,159.0,2.0,21.4,77.0,37.0,983.4,3840.0,3,2
9bec90295ef37e387e3119bd82dfca2cdc2c8ded,1.0,8.0,19.0,3.0,132.66666666666666,375.0,0.0,18.666666666666668,55.0,1.0,541.0,1585.0,2,1
74ec3d4cbb22453ce1d128c42ea66d2bdced64d6,43.0,47.5,52.0,275.0,343.5,412.0,121.0,152.5,184.0,7284.0,8783.5,10283.0,0,2
e6f749fa029251ff698a395e373e17aaf74f9739,2.0,6.0,10.0,5.0,37.0,69.0,0.0,5.0,10.0,5.0,150.0,295.0,1,1
9dd7a9aeb3986178b8fe73cdf41d5aaf50e9c9d7,3.0,3.0,3.0,22.0,22.0,22.0,0.0,0.0,0.0,21.0,21.0,21.0,1,0
e06e60c4d7b2fa7cca181a8bc7324f65342e836e,4.0,17.0,30.0,6.0,85.5,165.0,2.0,35.0,68.0,165.0,2148.0,4131.0,1,1
21237fed21499bf55b56be65e0ef7a582dd57cfc,4.0,23.142857142857142,70.0,9.0,594.5714285714286,3653.0,3.0,123.85714285714286,679.0,665.0,6766.714285714285,31800.0,2,5
d1cfb3e06f83bc01118f87c42ef0b411f7e67a50,8.0,14.333333333333334,26.0,21.0,100.33333333333333,146.0,7.0,21.333333333333332,49.0,282.0,1452.3333333333333,3323.0,2,1
3de5945f8b4e25f4bf131a5be56e3abe9121e1ab,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
15e9b16de7f1479e635372a975be245a50ae2eb8,1.0,6.333333333333333,13.0,1.0,46.666666666666664,115.0,0.0,6.333333333333333,16.0,3.0,248.66666666666666,675.0,2,1
518351ec5e1030f98a53eac578b87626d827428a,1.0,3.4285714285714284,7.0,1.0,16.142857142857142,45.0,0.0,0.7142857142857143,3.0,4.0,29.714285714285715,100.0,7,0
3ff3c4087566fbc462963fc66a8423868026baba,1.0,17.4,34.0,2.0,102.0,261.0,0.0,39.0,89.0,8.0,1613.6,4831.0,2,3
33ff4e8d62ff9aeb60a9d737eea0636e1f2f3bd1,2.0,5.333333333333333,10.0,16.0,39.0,70.0,0.0,3.6666666666666665,10.0,7.0,138.66666666666666,349.0,2,1
59da6e8605df8b528fae1de75ea0ec66cd370c87,46.0,46.0,46.0,256.0,256.0,256.0,76.0,76.0,76.0,16856.0,16856.0,16856.0,0,1
343cb84b40b89a5309c701d40c66515b0308623a,2.0,3.75,5.0,2.0,18.75,30.0,0.0,1.75,3.0,3.0,59.25,91.0,4,0
c50a7f1850d1770fe728b8e42200e463ca669896,28.0,52.75,101.0,177.0,527.0,909.0,61.0,191.25,372.0,4555.0,19326.5,51766.0,0,4
996f3dcf82200148080bea3560b874c74d1175f8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,369.0,369.0,369.0,1,0
672b12e1fb6138f955e8153e7fffbf20aa73c559,6.0,54.0,171.0,25.0,324.0,965.0,1.0,179.5,619.0,173.0,34716.75,134315.0,1,3
e0d17ea5595d246df308ca16dbdfcdb2b8f2bc53,7.0,7.0,7.0,45.0,45.0,45.0,5.0,5.0,5.0,285.0,285.0,285.0,1,0
63910c37d6eece5eb7713c8199e460a38d85b84f,5.0,7.0,10.0,23.0,50.25,70.0,1.0,3.5,9.0,64.0,122.5,206.0,3,1
216e7c88452b2c1af16edbc39fa8ad962a03001e,42.0,42.0,42.0,138.0,138.0,138.0,69.0,69.0,69.0,16551.0,16551.0,16551.0,0,1
18c53bc744cffbad651b23d6facdad17cc95b3d3,5.0,24.25,43.0,14.0,207.75,662.0,4.0,52.75,107.0,666.0,3649.25,7417.0,1,3
3748d9cbb9100b34c37df901446420c01a485a92,11.0,14.2,21.0,37.0,65.8,89.0,11.0,17.4,30.0,644.0,1083.0,2056.0,0,5
26aa6fe2028b5eefbaa40ab54ef725bbbe7d9810,3.0,11.333333333333334,21.0,3.0,24.666666666666668,50.0,2.0,12.333333333333334,26.0,345.0,1157.6666666666667,2668.0,1,2
ea4e01cbba687a3744d4366bac1fdc017906025c,2.0,20.25,32.0,2.0,78.0,134.0,2.0,29.5,49.0,958.0,4462.75,7075.0,1,3
4d73c967294ba9a473d1566c6b57b5f961fa61c2,1.0,4.166666666666667,8.0,2.0,19.5,43.0,1.0,3.0,6.0,28.0,114.5,214.0,6,0
7b4b43501d57ee40cdedf93882b613146faad7e2,23.0,30.5,38.0,71.0,207.5,344.0,35.0,68.0,101.0,4602.0,6283.0,7964.0,0,2
a3a9ff7aa869a9e91ea507f3e7ec272378f1801d,14.0,20.0,26.0,63.0,81.5,100.0,20.0,31.0,42.0,956.0,2604.0,4252.0,0,2
6f674b5eb159d983551a546302b18d17211da3a8,6.0,33.57142857142857,76.0,12.0,352.42857142857144,1486.0,6.0,103.85714285714286,272.0,745.0,6799.428571428572,18745.0,1,6
bf50f94fe5fb51c5c1f79bc988a46d75b7835c64,21.0,37.333333333333336,54.0,68.0,270.3333333333333,513.0,30.0,102.66666666666667,212.0,2550.0,6811.666666666667,11467.0,0,3
077f8329a7b6fa3b7c877a57b81eb6c18b5f87de,3.0,18.3,49.0,8.0,57.4,173.0,2.0,27.7,112.0,548.0,3511.3,12578.0,3,7
0aa7943005dd20035715a3af81861da8896a6172,17.0,24.0,31.0,75.0,81.0,87.0,34.0,39.5,45.0,1580.0,4000.0,6420.0,0,2
9fafdabbafeb5ee3d356411a4ef909368b283f9c,4.0,25.0,62.0,5.0,174.6,809.0,3.0,73.5,330.0,204.0,4577.4,16606.0,4,6
142d77d7c214aa1f5a9e44e6c74d0d1ea4f1d5a4,1.0,15.5,30.0,1.0,106.0,211.0,1.0,35.0,69.0,14.0,1644.5,3275.0,1,1
2a13ba4531880b32d2671c7104fd12a2e9d84a03,21.0,40.2,71.0,74.0,355.2,1055.0,36.0,131.4,361.0,6336.0,12312.6,26278.0,0,5
7053876f4da27f83d8da21c3c7c26716d07e15bc,6.0,6.0,6.0,9.0,9.0,9.0,4.0,4.0,4.0,155.0,155.0,155.0,1,0
336290a6e9493786b7ba50f0e7a58a2d01a68591,25.0,25.0,25.0,132.0,132.0,132.0,53.0,53.0,53.0,3002.0,3002.0,3002.0,0,1
375301817bb773bac16f4de572b1ba452d2e5955,6.0,16.5,27.0,15.0,55.0,95.0,5.0,19.5,34.0,334.0,1257.5,2181.0,1,1
af87324d562f207e8e4954744a93d153b35cf132,6.0,47.666666666666664,88.0,50.0,165.0,287.0,2.0,86.66666666666667,175.0,2420.0,22156.666666666668,48652.0,1,2
b1ae1d75838b72f9ebaeffa882ca730a129a675c,11.0,17.0,23.0,34.0,123.0,212.0,11.0,37.0,63.0,341.0,1121.5,1902.0,0,2
c1549168fe070cf16068ab34bb15eadf18515fdd,33.0,36.5,40.0,79.0,103.5,128.0,63.0,65.5,68.0,4518.0,4673.0,4828.0,0,2
c682a49edb0a57bb6e4346734ff94ff4fd684cbe,3.0,6.0,11.0,7.0,17.666666666666668,37.0,1.0,5.0,11.0,35.0,172.33333333333334,307.0,2,1
0e0a5f6cc0fdb9cebda224e52bc822aa32827b4d,7.0,11.5,16.0,26.0,69.5,113.0,4.0,12.0,20.0,195.0,790.5,1386.0,1,1
e5fdd5562215907afae7f097d0cf4f2f5991e48e,1.0,3.2,7.0,1.0,8.8,31.0,1.0,2.0,4.0,11.0,51.6,171.0,5,0
0b2b58d295d58903caab299767214bbaccc52ad5,20.0,20.0,20.0,197.0,197.0,197.0,39.0,39.0,39.0,1281.0,1281.0,1281.0,0,1
b76fcdeac3b0c5516c87b5661f08ba4d02d164df,3.0,9.0,15.0,4.0,45.0,86.0,0.0,9.5,19.0,11.0,310.0,609.0,1,1
e4ce8d53c967210c83f5b7d7b0a702fb2677c9db,2.0,17.90909090909091,47.0,5.0,86.81818181818181,297.0,1.0,29.90909090909091,98.0,24.0,1766.2727272727273,8618.0,3,8
9d8ad3d0410f89c3bf4719bc569271d292ed2c45,3.0,8.166666666666666,16.0,5.0,45.166666666666664,108.0,1.0,8.666666666666666,24.0,50.0,276.1666666666667,706.0,3,3
31a900ee05080841e4702c7ca45de3425615cdec,56.0,56.0,56.0,179.0,179.0,179.0,98.0,98.0,98.0,25099.0,25099.0,25099.0,0,1
ccb1bafdae68c635cbd30d49fda7dbf88a3ce1b6,23.0,23.0,23.0,80.0,97.5,115.0,33.0,41.0,49.0,2325.0,2426.0,2527.0,0,2
fcdf2cf98b2ec2c805c47862ca58a5a1aa40745e,2.0,9.2,18.0,5.0,25.0,59.0,2.0,10.0,25.0,57.0,721.2,2830.0,3,2
66178812dfaa213619c4bf8f74fc29cd87919147,10.0,10.0,10.0,37.0,37.0,37.0,9.0,9.0,9.0,492.0,492.0,492.0,0,1
0293db07b98ecba45b686f665db3f1639c918092,4.0,4.0,4.0,22.0,22.0,22.0,1.0,1.0,1.0,37.0,37.0,37.0,1,0
35cddfed05641142f55d82da6dc24985ab6dc720,46.0,47.0,48.0,224.0,314.5,405.0,114.0,137.5,161.0,8838.0,12500.5,16163.0,0,2
ae643f33463a0b958b1c1beccb6a6b1e402dddb2,4.0,7.25,15.0,15.0,57.25,182.0,0.0,8.0,29.0,28.0,273.5,965.0,3,1
4e0fe82f7beb7c85d456dba600fa19dad9c8c3a6,1.0,1.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
d3c582aeb23a6e7c5335fdca96c5762513772675,3.0,3.0,3.0,12.0,12.0,12.0,3.0,3.0,3.0,58.0,58.0,58.0,1,0
42ac144b0b5e79dc438c7fce39c654f817494798,2.0,9.666666666666666,23.0,4.0,163.66666666666666,522.0,0.0,21.77777777777778,90.0,9.0,754.3333333333334,3075.0,6,3
9ca0cfd5b83c8b945bb42969d07b822c69b441bc,12.0,19.666666666666668,29.0,34.0,77.33333333333333,107.0,14.0,38.333333333333336,69.0,503.0,1903.3333333333333,2801.0,0,3
3321f343a5df41cf5d9c892d90c65f32caa641a3,6.0,25.5,49.0,8.0,98.25,247.0,6.0,55.0,146.0,257.0,2846.0,7814.0,1,3
add6f2aa8fa3dea2adf35c2f39c12cb29570a7f0,21.0,21.0,21.0,50.0,50.0,50.0,32.0,32.0,32.0,1657.0,1657.0,1657.0,0,1
d968e0687a8f2557505aad3988a4de921dcf45fd,5.0,5.0,5.0,14.0,14.0,14.0,5.0,5.0,5.0,867.0,867.0,867.0,1,0
8da76f6c68fb951f31078c6847351449bc94f3b1,11.0,19.0,27.0,29.0,214.5,400.0,12.0,40.5,69.0,961.0,2189.0,3417.0,0,2
e0e58c639d8c4f440c9e9259c6a7dfd5f66dfe0d,17.0,22.5,28.0,87.0,107.0,127.0,25.0,34.5,44.0,2124.0,4194.0,6264.0,0,2
9a79805b58ace672da568af6585c4a1cd2e6b57c,1.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
c4dcefd65ca07b38a02d6d2cdd267b3c7bde32be,9.0,9.0,9.0,172.0,172.0,172.0,7.0,7.0,7.0,241.0,241.0,241.0,1,0
c697442a3c0d2c2f9503c45e5b14aeaad7cb197e,8.0,8.0,8.0,15.0,15.0,15.0,7.0,7.0,7.0,190.0,190.0,190.0,1,0
446f1451aa594b13bf9b785533975f92608f2329,5.0,33.5,62.0,7.0,180.5,354.0,4.0,90.5,177.0,297.0,6671.0,13045.0,1,1
e92fcdea74d2e4446a17e39aca46365291e4dceb,12.0,12.0,12.0,71.0,71.0,71.0,16.0,16.0,16.0,512.0,512.0,512.0,0,1
c0dda885efbf20e7b8d6791f00a6c2dbc167a21b,3.0,6.0,9.0,15.0,53.0,91.0,0.0,4.0,8.0,17.0,142.5,268.0,2,0
0988345c03e2cdf2d4833eee04264e39b1c2d55c,15.0,32.42857142857143,45.0,36.0,181.71428571428572,286.0,15.0,86.57142857142857,152.0,608.0,3694.8571428571427,7135.0,0,7
bfbda5b6c4bb39a432ecae9b8a3413a3fd57b257,2.0,3.0,4.0,3.0,5.0,7.0,0.0,1.0,2.0,10.0,24.5,39.0,2,0
91ce1a5b90aed8442020cde1f8dc973148f7461c,17.0,42.0,67.0,51.0,307.0,563.0,27.0,163.5,300.0,1347.0,9313.0,17279.0,0,2
f3d9818ba8b9a90f60c413c594a85435d3cccc66,1.0,1.0,1.0,8.0,8.0,8.0,1.0,1.0,1.0,1543.0,1543.0,1543.0,1,0
aa71f35dec125cff366e470da35152022ca41191,20.0,25.0,30.0,51.0,84.0,117.0,27.0,42.5,58.0,1614.0,2471.5,3329.0,0,2
6ae16d8e82c574a59256af629f1544931e25dc29,4.0,5.0,6.0,9.0,12.5,16.0,1.0,2.5,4.0,42.0,71.5,101.0,2,0
e69edf491ae72a6c0cf0ae8659be7c164d170754,7.0,7.0,7.0,86.0,86.0,86.0,2.0,2.0,2.0,108.0,108.0,108.0,1,0
6c7c126dbd44bac9620e145468ddd932afbc75df,2.0,3.0,4.0,3.0,7.0,11.0,1.0,2.0,3.0,42.0,58.0,76.0,3,0
49f174da46d4165e3cb4d33a38bec38c09b38bfb,9.0,31.75,89.0,35.0,256.25,861.0,8.0,112.25,401.0,233.0,7713.75,28917.0,1,3
349cc24a102331c9272d1b525494f6f7b9fb9f83,10.0,10.0,10.0,67.0,67.0,67.0,10.0,10.0,10.0,2351.0,2351.0,2351.0,0,1
c6875e6875463af3580348d9de2a73bb7e88f51e,2.0,7.0,14.0,9.0,31.75,64.0,1.0,6.75,16.0,45.0,223.0,583.0,3,1
e08ee09629759e4e9cfd30c957db47e0c32cf310,2.0,5.666666666666667,11.0,8.0,17.5,30.0,0.0,4.5,12.0,14.0,141.0,336.0,4,2
1058e4456ec9e4254d44c8216d46b7e50178f242,4.0,4.0,4.0,26.0,26.0,26.0,2.0,2.0,2.0,337.0,337.0,337.0,1,0
4cd7d5e84be894ccc38b4a841f608e6d5df42d4a,3.0,11.0,19.0,5.0,49.0,93.0,1.0,17.0,33.0,146.0,803.0,1460.0,1,1
77283faa33879103b0a8478d609aa9167a3c9a55,27.0,30.5,34.0,73.0,113.5,154.0,36.0,44.0,52.0,6888.0,7580.5,8273.0,0,2
fd72da3e66188f4844940f028ace48cf4dc2af78,6.0,15.333333333333334,23.0,22.0,44.333333333333336,65.0,3.0,18.666666666666668,30.0,933.0,2559.6666666666665,4755.0,1,2
713b0cd642470914256a455485c31b8f324fdfb4,7.0,7.0,7.0,49.0,49.0,49.0,4.0,4.0,4.0,143.0,143.0,143.0,1,0
b5b2496d3af0bc42ee23d9429eb248f309fa7695,5.0,13.5,22.0,21.0,59.5,73.0,1.0,17.0,33.0,69.0,1654.75,5266.0,1,3
ae015ba9d68eaea1b76683b2eda517ab4df37f9e,1.0,35.5,60.0,8.0,186.0,400.0,1.0,103.0,207.0,356.0,8237.75,15601.0,1,3
2633045b4b545c04b1588d1f38fe781d0f65186d,13.0,13.0,13.0,620.0,620.0,620.0,16.0,16.0,16.0,974.0,974.0,974.0,0,1
0760193829395b1a7a8563c73950fb79797173b6,3.0,10.25,16.0,20.0,105.5,249.0,2.0,16.25,40.0,110.0,511.75,1149.0,1,3
a1dae2490201f31fa359ab59910f73529296e7a2,27.0,46.8,69.0,175.0,707.6,1500.0,60.0,231.6,441.0,2883.0,11722.6,24087.0,0,5
05db522988fdee490fd7e32c7d77822bce121cc6,2.0,6.8,17.0,8.0,59.2,200.0,0.0,7.2,29.0,17.0,253.0,1053.0,4,1
d271aa04b94573036010ed2a7eb8f927d49bde76,3.0,12.166666666666666,38.0,4.0,53.833333333333336,161.0,2.0,17.666666666666668,76.0,126.0,1194.0,5976.0,4,2
d7ae34e34cbbe783bb950d0bc2285c8ce214e336,2.0,4.0,6.0,27.0,63.5,100.0,1.0,2.0,3.0,36.0,83.0,130.0,2,0
a4650a51383210140fe056cc97f088885ad23870,1.0,28.0,86.0,2.0,146.11111111111111,556.0,1.0,74.22222222222223,309.0,583.0,5505.666666666667,26419.0,3,6
eefa9044385acb095e33dc6221a049486013f002,1.0,4.0,9.0,1.0,49.6,159.0,0.0,1.8,7.0,1.0,69.4,237.0,5,0
f93f946c95f3acb2cd4a781f3274cf8c136331aa,8.0,19.5,35.0,8.0,86.0,223.0,8.0,31.75,72.0,222.0,1987.5,4643.0,1,3
c89324df01c2800bcb4ea93e8201867579211193,8.0,14.4,23.0,14.0,93.2,239.0,6.0,19.6,43.0,334.0,772.4,1509.0,1,4
