paper_sha,corpus_author_id,position
5edad35b70e24fe9a33d556bd1a54511e34fcafd,2887712,2
5edad35b70e24fe9a33d556bd1a54511e34fcafd,1972270,3
5edad35b70e24fe9a33d556bd1a54511e34fcafd,47410152,4
5edad35b70e24fe9a33d556bd1a54511e34fcafd,2489134,5
5edad35b70e24fe9a33d556bd1a54511e34fcafd,1409085955,6
7f4a202462e3fd756b678ca567ff0443d390eb15,50214254,1
7f4a202462e3fd756b678ca567ff0443d390eb15,145243856,2
7f4a202462e3fd756b678ca567ff0443d390eb15,5627345,3
7f4a202462e3fd756b678ca567ff0443d390eb15,47340775,4
7f4a202462e3fd756b678ca567ff0443d390eb15,87750807,5
ec0e6ca8b44d5aa5615dcd120bfb8d49f4778321,50599534,1
ec0e6ca8b44d5aa5615dcd120bfb8d49f4778321,3160286,2
fd3828d1465baf3719195ad98971fad66162ce67,2853851,1
fd3828d1465baf3719195ad98971fad66162ce67,1718904,2
d75ec47183166b878bac3eb9eb427923f7a138e4,2377877,1
d75ec47183166b878bac3eb9eb427923f7a138e4,71309452,2
f15a1104425824d3f85420205ba831f005bdcf17,3200158,1
f15a1104425824d3f85420205ba831f005bdcf17,144036709,2
46cf2537300deac81f15f325eeccc2e661ccdf02,1697795,1
b84478e7a5daa6e98ad8e1ea5403d9df1297cfb7,6929575,1
b84478e7a5daa6e98ad8e1ea5403d9df1297cfb7,50596663,2
de778fe136a5a933be1ee8b15ed90422cff9bdd8,1756005,1
de778fe136a5a933be1ee8b15ed90422cff9bdd8,145017704,2
d97792d2784d0543b39707035565db630d9c9d2a,116693783,1
0033346700dc450ac22c9b704eab0e906d868662,35570245,1
0033346700dc450ac22c9b704eab0e906d868662,134682605,2
0033346700dc450ac22c9b704eab0e906d868662,51238351,3
0033346700dc450ac22c9b704eab0e906d868662,51231577,4
0033346700dc450ac22c9b704eab0e906d868662,143823474,5
0033346700dc450ac22c9b704eab0e906d868662,2864362,6
0033346700dc450ac22c9b704eab0e906d868662,1694502,7
0033346700dc450ac22c9b704eab0e906d868662,1694974,8
177d12064203af1e4bc648928a0f96d64de54030,2510145,1
177d12064203af1e4bc648928a0f96d64de54030,4370493,2
177d12064203af1e4bc648928a0f96d64de54030,1400848828,3
177d12064203af1e4bc648928a0f96d64de54030,5167546,4
177d12064203af1e4bc648928a0f96d64de54030,144200758,5
177d12064203af1e4bc648928a0f96d64de54030,4095373,6
177d12064203af1e4bc648928a0f96d64de54030,145207090,7
177d12064203af1e4bc648928a0f96d64de54030,1399421393,8
177d12064203af1e4bc648928a0f96d64de54030,1796525,9
95acc8e10410edc498af14863272bf3b6611aa8b,117864751,1
0317a207d80e11a8e520079f84d39fc04ffa4286,2050432,1
0317a207d80e11a8e520079f84d39fc04ffa4286,49065221,2
0317a207d80e11a8e520079f84d39fc04ffa4286,46926195,3
0317a207d80e11a8e520079f84d39fc04ffa4286,13845604,4
0317a207d80e11a8e520079f84d39fc04ffa4286,1431033536,5
0317a207d80e11a8e520079f84d39fc04ffa4286,13764312,6
0317a207d80e11a8e520079f84d39fc04ffa4286,11440640,7
0317a207d80e11a8e520079f84d39fc04ffa4286,4552817,8
0317a207d80e11a8e520079f84d39fc04ffa4286,4563008,9
0317a207d80e11a8e520079f84d39fc04ffa4286,2855881,10
ea60c37995b355dcfcd2a718f99bd09a766fa07f,39269327,1
ea60c37995b355dcfcd2a718f99bd09a766fa07f,1983645,2
ea60c37995b355dcfcd2a718f99bd09a766fa07f,98554832,3
97ee074857b88e4c21581adbcad8aa5dd911f889,31864443,1
eb7eae2ebd9250f37dd1c03479f18146f317d716,3237010,1
eb7eae2ebd9250f37dd1c03479f18146f317d716,3048555,2
eb7eae2ebd9250f37dd1c03479f18146f317d716,144999048,3
83f56773583ad3e0b3924dfcb6dc336c063854a3,38235615,1
83f56773583ad3e0b3924dfcb6dc336c063854a3,1500738279,2
83f56773583ad3e0b3924dfcb6dc336c063854a3,39505581,3
83f56773583ad3e0b3924dfcb6dc336c063854a3,1500737903,4
83f56773583ad3e0b3924dfcb6dc336c063854a3,144193571,5
83f56773583ad3e0b3924dfcb6dc336c063854a3,4862260,6
83f56773583ad3e0b3924dfcb6dc336c063854a3,143766955,7
54367ec0ab7be220103bf8a57a52f954ed31d626,2294837,1
54367ec0ab7be220103bf8a57a52f954ed31d626,33694655,2
54367ec0ab7be220103bf8a57a52f954ed31d626,29025270,3
54367ec0ab7be220103bf8a57a52f954ed31d626,6671526,4
54367ec0ab7be220103bf8a57a52f954ed31d626,5865145,5
54367ec0ab7be220103bf8a57a52f954ed31d626,145652614,6
2679ee9a0b1eb361ef60124728d36c4665331fb0,83500891,1
2679ee9a0b1eb361ef60124728d36c4665331fb0,119230236,2
2679ee9a0b1eb361ef60124728d36c4665331fb0,1786786,3
a7c0a13135c7b706c86b0a8b44b1d1fd995daab5,116709533,1
7c18d3f992b72523c5071501c98a352d743a90d0,104790716,1
38cfc0540a7ff7292aaca8e8f3cf4b5f9d7a0332,1806247,1
38cfc0540a7ff7292aaca8e8f3cf4b5f9d7a0332,1711409,2
96ba726db59e69b9ead2f51e2e6b950f39335556,1490691891,1
96ba726db59e69b9ead2f51e2e6b950f39335556,1817775,2
96ba726db59e69b9ead2f51e2e6b950f39335556,1490697009,3
96ba726db59e69b9ead2f51e2e6b950f39335556,75179658,4
08d921ea5c119ea770194bce73f726adf5614daa,33830080,1
08d921ea5c119ea770194bce73f726adf5614daa,143643624,2
08d921ea5c119ea770194bce73f726adf5614daa,145520631,3
f99316a37190461263a0f03f0337e5dc0a8bcf3c,123244734,1
70a52a22450c3b167ba7f4fb0a153b62246c41b9,2115082,1
70a52a22450c3b167ba7f4fb0a153b62246c41b9,11965806,2
70a52a22450c3b167ba7f4fb0a153b62246c41b9,38548384,3
10b9509d6deac5f88746e8ffbe2e3b3834dede4c,33875827,1
7cd16cdb3abb5e08ba253f1c403598c055c69793,39466716,1
7cd16cdb3abb5e08ba253f1c403598c055c69793,1690783,2
7cd16cdb3abb5e08ba253f1c403598c055c69793,1775276,3
c4eef5d415b2891db5f0120bf9cf2ceeef4f3090,13632388,1
c4eef5d415b2891db5f0120bf9cf2ceeef4f3090,1942850,2
c4eef5d415b2891db5f0120bf9cf2ceeef4f3090,143730902,3
f685ce1a6462bb04d0ebfa84022ef25659b182d5,117406600,1
ad10607412e196279bf056d13c8b6fa27fd61f26,3321874,1
ad10607412e196279bf056d13c8b6fa27fd61f26,2339397,2
ad10607412e196279bf056d13c8b6fa27fd61f26,50452701,3
ad10607412e196279bf056d13c8b6fa27fd61f26,1725561,4
ad10607412e196279bf056d13c8b6fa27fd61f26,1741101,5
ad10607412e196279bf056d13c8b6fa27fd61f26,144295318,6
3f7540ee7ed8fbde7d0af44542f30718e23e7100,2529746,1
3f7540ee7ed8fbde7d0af44542f30718e23e7100,144326259,2
3f7540ee7ed8fbde7d0af44542f30718e23e7100,49816177,3
cf43e14ebadf62d323f9ac963a960e055ed4e947,144060934,1
201b03aa6440d2874a44025cef6a481f82f8eb46,1392573373,1
201b03aa6440d2874a44025cef6a481f82f8eb46,3073908,2
201b03aa6440d2874a44025cef6a481f82f8eb46,,3
201b03aa6440d2874a44025cef6a481f82f8eb46,38204817,4
201b03aa6440d2874a44025cef6a481f82f8eb46,2051481,5
201b03aa6440d2874a44025cef6a481f82f8eb46,6481763,6
201b03aa6440d2874a44025cef6a481f82f8eb46,1403304905,7
201b03aa6440d2874a44025cef6a481f82f8eb46,36602543,8
201b03aa6440d2874a44025cef6a481f82f8eb46,3366307,9
201b03aa6440d2874a44025cef6a481f82f8eb46,2322635,10
201b03aa6440d2874a44025cef6a481f82f8eb46,39495472,11
3fa28de692264c0b75643b755f47366d0a9e9a2c,49023826,1
3fa28de692264c0b75643b755f47366d0a9e9a2c,92458366,2
d9b34ede0495607fda36392d165f4032a7b616b5,2426721,1
d9b34ede0495607fda36392d165f4032a7b616b5,2802158,2
d779cbaaf2c37095be5f0387aa3826787dc40d01,6512678,1
ea3a39950a4a0cb79547a23ba46510459e325cb4,113661667,1
1fc78f3307d45442cc69239eea9d987b41e47d8a,29250403,1
1fc78f3307d45442cc69239eea9d987b41e47d8a,72235309,2
3eea3c1604156b396d3a52e73f5cd33b57aabea3,50134738,1
3eea3c1604156b396d3a52e73f5cd33b57aabea3,84058288,2
8a7e4164d954eb55617362dcb18ca1359b4b753b,52184096,1
4a652f3b7b4b1e7bdd9f3806675dd75c440daa06,2198707,1
4a652f3b7b4b1e7bdd9f3806675dd75c440daa06,144666776,2
4a652f3b7b4b1e7bdd9f3806675dd75c440daa06,144019071,3
3d5cf6cc88d7327b62ba0c4ad762bc5845c1229b,65904180,1
e71603e2b9d6b8f622a9848ba1f9df78daa777e3,50450112,1
8eeb2aa40d61bc4e79342e8b650d69e94ddd8dd0,80941013,1
7356504a471e3b0cc5e21c0dd4e00aa5f9cdbdf4,145654881,1
7356504a471e3b0cc5e21c0dd4e00aa5f9cdbdf4,3048852,2
3ae464801732f8b209af853f9c3d5b90c4e85504,34950511,1
3ae464801732f8b209af853f9c3d5b90c4e85504,4068207,2
ebaa59bbf5ae8d13abad19b1f8efd85f1ccd1f3b,2100133,1
ebaa59bbf5ae8d13abad19b1f8efd85f1ccd1f3b,2274816,2
ebaa59bbf5ae8d13abad19b1f8efd85f1ccd1f3b,1755973,3
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,144018875,1
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,35421072,2
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,145137904,3
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,46456146,4
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,9280271,5
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,5031549,6
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,79517196,7
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,145835584,8
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,91041651,9
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,52043774,10
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,47447885,11
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,48649094,12
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,153536153,13
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,15433405,14
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,49658894,15
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,2952140,16
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,12003784,17
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,46279529,18
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,6706687,19
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,39573113,20
0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,50143135,21
e90e496bd64a70bdf4eeccb72e7238421036b302,73408282,1
6687b4e0d2bd015b1042f908e7ab72701ef12277,144623110,1
6687b4e0d2bd015b1042f908e7ab72701ef12277,144175654,2
947833bef0f6745648c6206fd7861ba3100fa3e8,97815505,1
e63e3a0a1065d953c9fc3fb9c29e9d87ad0ef143,1398780524,1
e63e3a0a1065d953c9fc3fb9c29e9d87ad0ef143,6699362,2
e63e3a0a1065d953c9fc3fb9c29e9d87ad0ef143,70213347,3
e63e3a0a1065d953c9fc3fb9c29e9d87ad0ef143,37259928,4
e63e3a0a1065d953c9fc3fb9c29e9d87ad0ef143,4183054,5
e63e3a0a1065d953c9fc3fb9c29e9d87ad0ef143,2926304,6
7656954cbe70bfb2dd9a9a42c1d53a9ccf090995,1735195,1
e1005d42492028f0a7fa47dd70601fee79e11771,52336402,1
e1005d42492028f0a7fa47dd70601fee79e11771,1395024450,2
fc473ef3c864e037b0344f26081ad6d6acc2e686,50578246,1
fc473ef3c864e037b0344f26081ad6d6acc2e686,6067975,2
fc473ef3c864e037b0344f26081ad6d6acc2e686,5492986,3
d69e5b400ea9cb64cf56695298e272e79a6c9644,117142003,1
d69e5b400ea9cb64cf56695298e272e79a6c9644,6483881,2
d69e5b400ea9cb64cf56695298e272e79a6c9644,145077732,3
c6cad432a6e151b6dbfc7294bbcb279c4bfefaad,90801714,1
61d9006cf05d3ae49b2e1e2d9d995e4c2e38e1d8,3806891,1
61d9006cf05d3ae49b2e1e2d9d995e4c2e38e1d8,46557000,2
61d9006cf05d3ae49b2e1e2d9d995e4c2e38e1d8,5042891,3
f72644355b92aa766bb1482ce32235dcfe35f7b7,144980789,1
f72644355b92aa766bb1482ce32235dcfe35f7b7,48828206,2
81b88f3ca681160d4b5b5e2c750617c4fae0c9ed,47977450,1
6efd027a7f1c558fa4c0e58805461819faef053b,81535046,1
44531809fa402308de40f9913da8101c7c3df9bd,49158047,1
44531809fa402308de40f9913da8101c7c3df9bd,40588364,2
44531809fa402308de40f9913da8101c7c3df9bd,145178432,3
44531809fa402308de40f9913da8101c7c3df9bd,6092676,4
44531809fa402308de40f9913da8101c7c3df9bd,1729629,5
44531809fa402308de40f9913da8101c7c3df9bd,152202593,6
44531809fa402308de40f9913da8101c7c3df9bd,5262259,7
44531809fa402308de40f9913da8101c7c3df9bd,40571123,8
4bf9b2a0a5964941eb37287627415461df1f6dbe,6100391,1
4bf9b2a0a5964941eb37287627415461df1f6dbe,1422614747,2
4bf9b2a0a5964941eb37287627415461df1f6dbe,49511055,3
4bf9b2a0a5964941eb37287627415461df1f6dbe,46852494,4
5282fb67c3a9e5b2c09a5fc18a8f33906437d642,4030602,1
5282fb67c3a9e5b2c09a5fc18a8f33906437d642,40523068,2
5282fb67c3a9e5b2c09a5fc18a8f33906437d642,48566418,3
5282fb67c3a9e5b2c09a5fc18a8f33906437d642,6254911,4
5282fb67c3a9e5b2c09a5fc18a8f33906437d642,7014899,5
5282fb67c3a9e5b2c09a5fc18a8f33906437d642,3916668,6
c761e28c00fc869d29bf44fbeb4628ec9611e722,46235568,1
c761e28c00fc869d29bf44fbeb4628ec9611e722,114623761,2
c761e28c00fc869d29bf44fbeb4628ec9611e722,12194861,3
bb6958743473475fc5ec1962260c89aab61dd979,14094319,1
8934946a4af72db6387f30670af225fface74155,48893178,1
8934946a4af72db6387f30670af225fface74155,104167269,2
2f85bde798319da143812588edb84db347537be3,6276338,1
5131dd831374bee83a7f606b00ca9c9690aa0338,49479157,1
5131dd831374bee83a7f606b00ca9c9690aa0338,1696615,2
5131dd831374bee83a7f606b00ca9c9690aa0338,102628601,3
5131dd831374bee83a7f606b00ca9c9690aa0338,34697858,4
5131dd831374bee83a7f606b00ca9c9690aa0338,7895981,5
ce4d8e64b12b68ff1ddff9092728907a562ca670,35139769,1
ce4d8e64b12b68ff1ddff9092728907a562ca670,145378468,2
ce4d8e64b12b68ff1ddff9092728907a562ca670,35961473,3
ce4d8e64b12b68ff1ddff9092728907a562ca670,2022827,4
437c55b70eb6c1bb05333e134c37cc153a6bb6e3,3675961,1
437c55b70eb6c1bb05333e134c37cc153a6bb6e3,144834533,2
437c55b70eb6c1bb05333e134c37cc153a6bb6e3,6056654,3
73f818adda65015f5cc2d48a18c7cf9169b62510,2006869,1
73f818adda65015f5cc2d48a18c7cf9169b62510,2233135,2
c204ecfe028393b9c23bd347f2354afca53edcaa,2446461,1
c204ecfe028393b9c23bd347f2354afca53edcaa,49137905,2
e723c1e22412fec2037a1c8a4e808dcca90e1d77,5347911,1
e723c1e22412fec2037a1c8a4e808dcca90e1d77,145451063,2
e723c1e22412fec2037a1c8a4e808dcca90e1d77,39899152,3
3278129085f151916cd83d0decf3ba7b018a17fa,34634934,1
32c6c68966b8e23027b0fd0f7560cf49d4071ca3,4882104,1
32c6c68966b8e23027b0fd0f7560cf49d4071ca3,37644072,2
32c6c68966b8e23027b0fd0f7560cf49d4071ca3,6493481,3
32c6c68966b8e23027b0fd0f7560cf49d4071ca3,4385135,4
32c6c68966b8e23027b0fd0f7560cf49d4071ca3,29059264,5
10bb07d30b68ee09f8d15221fadc547cb875c57f,33823546,1
10bb07d30b68ee09f8d15221fadc547cb875c57f,48156487,2
10bb07d30b68ee09f8d15221fadc547cb875c57f,3744305,3
10bb07d30b68ee09f8d15221fadc547cb875c57f,143744446,4
10bb07d30b68ee09f8d15221fadc547cb875c57f,117335229,5
10bb07d30b68ee09f8d15221fadc547cb875c57f,6414885,6
10bb07d30b68ee09f8d15221fadc547cb875c57f,145674274,7
10bb07d30b68ee09f8d15221fadc547cb875c57f,2028612,8
10bb07d30b68ee09f8d15221fadc547cb875c57f,3035669,9
10bb07d30b68ee09f8d15221fadc547cb875c57f,1438649959,10
def53d948041f8699c0f87e89fb9dcb283949111,71870394,1
def53d948041f8699c0f87e89fb9dcb283949111,144879497,2
81786bd40582cd485fcc69f7d191714a41e60190,84656113,1
81786bd40582cd485fcc69f7d191714a41e60190,145304462,2
81786bd40582cd485fcc69f7d191714a41e60190,153817133,3
6fcf8b641d1166353068fd512b3167927d811ab6,6697275,1
6fcf8b641d1166353068fd512b3167927d811ab6,1767276,2
cca7edbfefcf706a789fddfc370896a8fc0d41d5,2890013,1
cca7edbfefcf706a789fddfc370896a8fc0d41d5,2301440,2
cca7edbfefcf706a789fddfc370896a8fc0d41d5,2600673,3
9d57dc71aeeb6ea358c1fcab8f0ab8ae028a8ca6,66290972,1
c8be02b242d8dddfdc33fd282fcb86cc17e2c87f,1403784372,1
c8be02b242d8dddfdc33fd282fcb86cc17e2c87f,103747383,2
c8be02b242d8dddfdc33fd282fcb86cc17e2c87f,119678066,3
1930ea482dbd867a3fd6402fa0aa41f49fa4b748,38372739,1
1930ea482dbd867a3fd6402fa0aa41f49fa4b748,92062744,2
1930ea482dbd867a3fd6402fa0aa41f49fa4b748,1606590080,3
1930ea482dbd867a3fd6402fa0aa41f49fa4b748,46325655,4
e2ed75557c9bb3c2f14467f57ea951895b30d8c5,10363432,1
e2ed75557c9bb3c2f14467f57ea951895b30d8c5,46999979,2
e2ed75557c9bb3c2f14467f57ea951895b30d8c5,46255751,3
136cd2f75f322d39513ad30f24c835a6c5485dae,2798600,1
136cd2f75f322d39513ad30f24c835a6c5485dae,143740938,2
136cd2f75f322d39513ad30f24c835a6c5485dae,144449765,3
136cd2f75f322d39513ad30f24c835a6c5485dae,145266043,4
136cd2f75f322d39513ad30f24c835a6c5485dae,2834038,5
1e3fafdbb8f0b81be4498ee1a806a7bf74aa12d8,145211270,1
1e3fafdbb8f0b81be4498ee1a806a7bf74aa12d8,90990286,2
79cff45995c77be857086edd0930c9b5d76dc92d,78976097,1
79cff45995c77be857086edd0930c9b5d76dc92d,1473312096,2
79cff45995c77be857086edd0930c9b5d76dc92d,32669977,3
d6af93adcfc0272b66d5fa1ce55f2c4d1a37d767,139595069,1
d6af93adcfc0272b66d5fa1ce55f2c4d1a37d767,113937543,2
ef7cca09f6e15778d232b477fcaf3f72568bd231,2435551,1
ef7cca09f6e15778d232b477fcaf3f72568bd231,148183810,2
ef7cca09f6e15778d232b477fcaf3f72568bd231,147349076,3
ef7cca09f6e15778d232b477fcaf3f72568bd231,147938411,4
ef7cca09f6e15778d232b477fcaf3f72568bd231,3595493,5
ef7cca09f6e15778d232b477fcaf3f72568bd231,148003082,6
ef7cca09f6e15778d232b477fcaf3f72568bd231,21840139,7
ef7cca09f6e15778d232b477fcaf3f72568bd231,5361551,8
ca8a9a86e54ad35c20a66be59f8d4189222750c5,144484739,1
ca8a9a86e54ad35c20a66be59f8d4189222750c5,1785422,2
ca8a9a86e54ad35c20a66be59f8d4189222750c5,21886077,3
ca8a9a86e54ad35c20a66be59f8d4189222750c5,2508378,4
ca8a9a86e54ad35c20a66be59f8d4189222750c5,39072232,5
ca8a9a86e54ad35c20a66be59f8d4189222750c5,144079720,6
ca8a9a86e54ad35c20a66be59f8d4189222750c5,145280810,7
ca8a9a86e54ad35c20a66be59f8d4189222750c5,40103206,8
ca8a9a86e54ad35c20a66be59f8d4189222750c5,2989414,9
d61347bd6ad92344706ed43d8b4c271440cb208c,144058252,1
d61347bd6ad92344706ed43d8b4c271440cb208c,8547831,2
8b686a923fea4841acf750a32b7c9d63064459a2,3386663,1
8b686a923fea4841acf750a32b7c9d63064459a2,117472873,2
8b686a923fea4841acf750a32b7c9d63064459a2,69427961,3
8b686a923fea4841acf750a32b7c9d63064459a2,118372843,4
b0c4f3d96ad476d1e4f377074cd5414973d3cd92,2468100,1
6bbe3f275c2f2071faa6fdf80c3e01fb39979da8,48004706,1
6bbe3f275c2f2071faa6fdf80c3e01fb39979da8,8556320,2
854a719937844cd0890d52cc545ac27216a61fcf,152653781,1
854a719937844cd0890d52cc545ac27216a61fcf,49895768,2
854a719937844cd0890d52cc545ac27216a61fcf,1481054126,3
854a719937844cd0890d52cc545ac27216a61fcf,1481856635,4
854a719937844cd0890d52cc545ac27216a61fcf,49970107,5
854a719937844cd0890d52cc545ac27216a61fcf,31171928,6
7fe36ddb0c49df86af20a7cc69a27ae175b94362,144368286,1
7fe36ddb0c49df86af20a7cc69a27ae175b94362,40943642,2
7fe36ddb0c49df86af20a7cc69a27ae175b94362,2254982,3
7fe36ddb0c49df86af20a7cc69a27ae175b94362,1826133,4
fb2df7477c0e98bf0430d8acf65c0a5cbeb0c911,51059365,1
fb2df7477c0e98bf0430d8acf65c0a5cbeb0c911,1403600077,2
fb2df7477c0e98bf0430d8acf65c0a5cbeb0c911,5589985,3
fb2df7477c0e98bf0430d8acf65c0a5cbeb0c911,4682428,4
fb2df7477c0e98bf0430d8acf65c0a5cbeb0c911,40378595,5
fb2df7477c0e98bf0430d8acf65c0a5cbeb0c911,5315873,6
fb2df7477c0e98bf0430d8acf65c0a5cbeb0c911,4599719,7
1c87a31e41f15bf290e277f80265dbca1324290f,3557828,1
1c87a31e41f15bf290e277f80265dbca1324290f,4332725,2
1c87a31e41f15bf290e277f80265dbca1324290f,15973861,3
7faee8fc20ae78213467fd0fef79d461d4327fdc,46386067,1
5368562837d2c937cc1331ac55c12b18365a984c,11754627,1
8b6f7d0b305d6cba163ef568cdc361ada56e6b7a,2713848,1
8b6f7d0b305d6cba163ef568cdc361ada56e6b7a,1797969,2
8b6f7d0b305d6cba163ef568cdc361ada56e6b7a,1775504,3
7faeeab680967fcc55f5598235d7016c9e082efb,38269628,1
7faeeab680967fcc55f5598235d7016c9e082efb,71473711,2
7faeeab680967fcc55f5598235d7016c9e082efb,72256712,3
9d344c9d66d7b4016b7eb17716ee35570cb0d65e,144383010,1
9d344c9d66d7b4016b7eb17716ee35570cb0d65e,2086602,2
9d344c9d66d7b4016b7eb17716ee35570cb0d65e,48306844,3
9d344c9d66d7b4016b7eb17716ee35570cb0d65e,145446752,4
9d344c9d66d7b4016b7eb17716ee35570cb0d65e,1802427,5
9d344c9d66d7b4016b7eb17716ee35570cb0d65e,1752398,6
9d344c9d66d7b4016b7eb17716ee35570cb0d65e,4502624,7
53146416804c480083bb9a28c677079c736903fc,118923979,1
53146416804c480083bb9a28c677079c736903fc,87100192,2
53146416804c480083bb9a28c677079c736903fc,36294746,3
77fa8be52908a0553abcd1fa15df433ea7ca78a9,74201380,1
77fa8be52908a0553abcd1fa15df433ea7ca78a9,80200423,2
77fa8be52908a0553abcd1fa15df433ea7ca78a9,74573175,3
77fa8be52908a0553abcd1fa15df433ea7ca78a9,52095646,4
77fa8be52908a0553abcd1fa15df433ea7ca78a9,103045420,5
77fa8be52908a0553abcd1fa15df433ea7ca78a9,74813928,6
77fa8be52908a0553abcd1fa15df433ea7ca78a9,74877822,7
77fa8be52908a0553abcd1fa15df433ea7ca78a9,1453745128,8
77fa8be52908a0553abcd1fa15df433ea7ca78a9,52099843,9
77fa8be52908a0553abcd1fa15df433ea7ca78a9,67029402,10
a5162d62a714d59ed731e400064f6febbd801922,1839364,1
a5162d62a714d59ed731e400064f6febbd801922,144061836,2
a5162d62a714d59ed731e400064f6febbd801922,80506016,3
324eee3df557b3549ff03d6669825cde971fe1c2,47845157,1
4b33c709600f12f95adc86f52b793af23a6c3708,5664819,1
4b33c709600f12f95adc86f52b793af23a6c3708,152108091,2
4b33c709600f12f95adc86f52b793af23a6c3708,23545550,3
4b33c709600f12f95adc86f52b793af23a6c3708,10360476,4
4b33c709600f12f95adc86f52b793af23a6c3708,7666356,5
a4eadb4258949f035a90bbe84067d253f409487f,35400286,1
b4d3851a739863d93e2f06ede7687e15d08287e6,28998945,1
b4d3851a739863d93e2f06ede7687e15d08287e6,11021506,2
eab227db674a9857e1ff290633576fda1c441872,6435262,1
eab227db674a9857e1ff290633576fda1c441872,3039670,2
eab227db674a9857e1ff290633576fda1c441872,39200798,3
eab227db674a9857e1ff290633576fda1c441872,50110123,4
eab227db674a9857e1ff290633576fda1c441872,3894694,5
eab227db674a9857e1ff290633576fda1c441872,10267989,6
eab227db674a9857e1ff290633576fda1c441872,10295535,7
eab227db674a9857e1ff290633576fda1c441872,3193453,8
eab227db674a9857e1ff290633576fda1c441872,144160389,9
eab227db674a9857e1ff290633576fda1c441872,28267040,10
eab227db674a9857e1ff290633576fda1c441872,6681366,11
455b0d1fda2b3866b3838a75c0cb4755b26dc334,4664222,1
455b0d1fda2b3866b3838a75c0cb4755b26dc334,47831664,2
455b0d1fda2b3866b3838a75c0cb4755b26dc334,5457485,3
455b0d1fda2b3866b3838a75c0cb4755b26dc334,38009663,4
455b0d1fda2b3866b3838a75c0cb4755b26dc334,3593895,5
455b0d1fda2b3866b3838a75c0cb4755b26dc334,32654804,6
455b0d1fda2b3866b3838a75c0cb4755b26dc334,33846402,7
455b0d1fda2b3866b3838a75c0cb4755b26dc334,3623533,8
455b0d1fda2b3866b3838a75c0cb4755b26dc334,145323733,9
455b0d1fda2b3866b3838a75c0cb4755b26dc334,3159341,10
a40001c8649390d21fe4cda4e0b289dfde35273d,117070923,1
32027ebd0ca02c207eaab8194789abea38c55480,46549130,1
32027ebd0ca02c207eaab8194789abea38c55480,7329815,2
32027ebd0ca02c207eaab8194789abea38c55480,69063874,3
e05730910b52bce3a58f97b56572367acc89e433,5726034,1
e05730910b52bce3a58f97b56572367acc89e433,39058959,2
e05730910b52bce3a58f97b56572367acc89e433,48296781,3
f4f83ba47e260407ae9c7f08fa56655a635b4396,3888317,1
f4f83ba47e260407ae9c7f08fa56655a635b4396,7005331,2
f4f83ba47e260407ae9c7f08fa56655a635b4396,34722178,3
f4f83ba47e260407ae9c7f08fa56655a635b4396,7843485,4
88d5c18e2cd3c7b85686f771b048c3833b86a4de,2961967,1
88d5c18e2cd3c7b85686f771b048c3833b86a4de,3298565,2
88d5c18e2cd3c7b85686f771b048c3833b86a4de,145349986,3
88d5c18e2cd3c7b85686f771b048c3833b86a4de,145615449,4
88d5c18e2cd3c7b85686f771b048c3833b86a4de,3063941,5
88d5c18e2cd3c7b85686f771b048c3833b86a4de,3206663,6
88d5c18e2cd3c7b85686f771b048c3833b86a4de,2606020,7
65bd9ba9eb1e5d0151031c8461403a213b900f97,153687644,1
efef0626e395ae3c54515bcf8a2bd06cc09e4043,2120085,1
efef0626e395ae3c54515bcf8a2bd06cc09e4043,35541640,2
efef0626e395ae3c54515bcf8a2bd06cc09e4043,40467203,3
efef0626e395ae3c54515bcf8a2bd06cc09e4043,36645622,4
efef0626e395ae3c54515bcf8a2bd06cc09e4043,3984990,5
efef0626e395ae3c54515bcf8a2bd06cc09e4043,48175858,6
efef0626e395ae3c54515bcf8a2bd06cc09e4043,50577432,7
2016ec75f02b5f704d66c9dc00dd28020a2ced08,5749489,1
2016ec75f02b5f704d66c9dc00dd28020a2ced08,144539766,2
2016ec75f02b5f704d66c9dc00dd28020a2ced08,4442004,3
2016ec75f02b5f704d66c9dc00dd28020a2ced08,6386057,4
2016ec75f02b5f704d66c9dc00dd28020a2ced08,2778984,5
